slope_occ,intercept_occ,rms_occ,slope_unocc,intercept_unocc,rms_unocc,index,gap_difference,direct_gap_difference,strain_norm,trace,family,is_copy
0.11021116962438864,0.051681802964067707,0.04469353863781083,0.09775919720224927,0.8260923537995621,0.09125850899369227,47,1.2568290000000015,1.5201370000000018,0.0070533282443527,-0.009974868253265101,2-stretch-one-axis-or-two-axes,False
0.1098314931292881,0.05289581758082117,0.04491700893220658,0.09705601957368575,0.8310165649464815,0.09231343063068141,48,1.256787000000001,1.521275000000001,0.0140713636680889,-0.01989986913082531,2-stretch-one-axis-or-two-axes,False
0.10944721464161541,0.05408915123301875,0.045186260398788404,0.09633714235606348,0.8362123460212793,0.0930503080213839,49,1.256733999999998,1.5223959999999979,0.0210540437496856,-0.029774870003964393,2-stretch-one-axis-or-two-axes,False
0.1090586880371915,0.05526588924994448,0.04549675024712505,0.09559446339042892,0.8417594555469564,0.09432243667355106,50,1.2566569999999988,1.5234999999999976,0.0280013684891082,-0.03959987087268224,2-stretch-one-axis-or-two-axes,False
0.10866636965937955,0.05641722130066432,0.04581757953019096,0.09483507879982832,0.8476185530683846,0.0957423274832912,51,1.2565860000000004,1.5245979999999992,0.0349133378863502,-0.04937487173697952,2-stretch-one-axis-or-two-axes,False
0.10826959307807808,0.05754148490526754,0.04618311956661167,0.09406050722047195,0.8537468546073045,0.0969950767290996,52,1.256487,1.525677,0.0417899519414091,-0.059099872596855674,2-stretch-one-axis-or-two-axes,False
0.1078673135866453,0.058593835445586724,0.04655688642789463,0.0932685121251432,0.8601159478008081,0.09828283170528233,53,1.2563120000000003,1.5266800000000007,0.0486312106542838,-0.06877487345231093,2-stretch-one-axis-or-two-axes,False
0.10746152710372642,0.05963876379642541,0.04695389032113225,0.09246621766921168,0.8667821125959038,0.0996057527917105,54,1.2561530000000012,1.5277109999999983,0.055437114024974,-0.07839987430334516,2-stretch-one-axis-or-two-axes,False
0.10705014790069543,0.06065460475869072,0.04737073529717228,0.09165054927956486,0.8737102002629239,0.10094686533735404,55,1.2559889999999978,1.528720999999999,0.0622076620534793,-0.0879748751499585,2-stretch-one-axis-or-two-axes,False
0.10663398648551292,0.06161583744691208,0.04740045403908818,0.0908217270475715,0.8808651592099657,0.10231595867658266,56,1.2557540000000005,1.5296319999999994,0.0689428547397997,-0.09749987599215104,2-stretch-one-axis-or-two-axes,False
0.10621187214988051,0.06254059147282844,0.048270389089296074,0.08998263307642061,0.8882795592287115,0.10370304452844968,57,1.2555140000000011,1.5305940000000025,0.0756426920839346,-0.10697487682992224,2-stretch-one-axis-or-two-axes,False
0.10578433498540485,0.06342916436927161,0.048750953969108377,0.08913965827886765,0.8958657034512493,0.10434921750922632,58,1.2552570000000007,1.5315349999999999,0.0823071740858845,-0.11639987766327264,2-stretch-one-axis-or-two-axes,False
0.10535272739520274,0.0642769152352909,0.04890576891023,0.08829018783826231,0.9036470221901514,0.10493343419972523,59,1.2549649999999986,1.5324460000000002,0.0889363007456491,-0.12577487849220204,2-stretch-one-axis-or-two-axes,False
0.1049141245961912,0.06506602412332381,0.049785013919793564,0.08742343321203459,0.9117402977406803,0.1066348985148551,60,1.2546440000000008,1.5333210000000026,0.0955300720632286,-0.13509987931671064,2-stretch-one-axis-or-two-axes,False
0.10447370452941308,0.06579664512162717,0.050331327857834944,0.08655363713950659,0.9200129461559737,0.1096643220782674,61,1.2542220000000013,1.5341949999999986,0.1020884880386225,-0.1443748801367981,2-stretch-one-axis-or-two-axes,False
0.1040233292254172,0.06647390172572772,0.05090750206533007,0.08567930279874454,0.9284314931292122,0.1109217996300652,62,1.253798999999999,1.5349929999999983,0.1086115486718313,-0.1535998809524648,2-stretch-one-axis-or-two-axes,False
0.10356813761764619,0.06709100240138671,0.051513384973207066,0.08480285887050422,0.9370073904770552,0.11224962211382482,63,1.2533709999999996,1.5357889999999994,0.1150992539628544,-0.16277488176371013,2-stretch-one-axis-or-two-axes,False
0.10310675663289881,0.06763053082585516,0.05209312250325305,0.08392436303972962,0.9457019246741366,0.11364398610336514,64,1.2528830000000006,1.5365080000000013,0.1215516039116926,-0.171899882570535,2-stretch-one-axis-or-two-axes,False
0.1026350549648045,0.06812354351344324,0.05263542494136842,0.08303065666712878,0.954671949722372,0.11548173881697495,65,1.2524279999999965,1.5371480000000002,0.1279685985183452,-0.18097488337293877,2-stretch-one-axis-or-two-axes,False
0.10216443700744754,0.06852059160079248,0.05355388892526698,0.08216694694715271,0.9634737935581793,0.11704268298625661,66,1.2518140000000013,1.5378510000000016,0.1343502377828124,-0.1899998841709214,2-stretch-one-axis-or-two-axes,False
0.11096085243078357,0.05343891046820683,0.04424484659611213,0.09911128904662421,0.8204806384221847,0.08890006741624577,67,1.248388000000002,1.5117360000000009,0.0070888086300897,0.010025133515117246,2-stretch-one-axis-or-two-axes,False
0.11133063170766871,0.056315493244544546,0.044020113975563276,0.09975805817983834,0.8197458238186113,0.08724917079555129,68,1.2399389999999997,1.5045660000000005,0.0142129100803825,0.02010013440594094,2-stretch-one-axis-or-two-axes,False
0.11169751927570218,0.05908418238227242,0.04386818040859705,0.10038437145081582,0.8193006351066368,0.08587191084570661,69,1.231588,1.497491000000002,0.0213723668729058,0.030225135301184092,2-stretch-one-axis-or-two-axes,False
0.11206120401913329,0.06174428200472699,0.04370986303304625,0.10098742580721377,0.8191093513300418,0.08448313439644803,70,1.2232969999999987,1.490492999999999,0.0285671790076265,0.040400136200848924,2-stretch-one-axis-or-two-axes,False
0.11242287477840641,0.06429606596977226,0.043571754389411875,0.1015686225912858,0.8191860263084665,0.08307838416254272,71,1.2150960000000004,1.4836200000000002,0.0357973464845374,0.05062513710493499,2-stretch-one-axis-or-two-axes,False
0.11278212187061395,0.06674640236857138,0.04345011743487959,0.10212569921792086,0.819516968915256,0.08177516012011095,72,1.2069490000000016,1.4767860000000006,0.0430628693036356,0.06090013801344141,2-stretch-one-axis-or-two-axes,False
0.11313882051677014,0.06910614243840615,0.04334644413630312,0.10265637395649425,0.8201055194019005,0.08060697725515913,73,1.1988660000000002,1.4700220000000002,0.0503637474649209,0.07122513892636928,2-stretch-one-axis-or-two-axes,False
0.11349412883606129,0.07136828157003493,0.04325728025885898,0.10316577013171332,0.8209312607223072,0.07964986911919969,74,1.1908569999999994,1.463343,0.0576999809683925,0.08160013984371817,2-stretch-one-axis-or-two-axes,False
0.11384734928165599,0.07353573526221693,0.04313037892602817,0.10364404289430187,0.822021420862463,0.07903405787006784,75,1.1829180000000004,1.4567200000000007,0.0650715698140493,0.09202514076548696,2-stretch-one-axis-or-two-axes,False
0.11419888602102936,0.07561188745918881,0.04307368994568344,0.10409587007964759,0.8233640439183916,0.07882705377663754,76,1.1750299999999996,1.450177,0.0724785140018931,0.10250014169167831,2-stretch-one-axis-or-two-axes,False
0.11454966569962498,0.07760215820018795,0.04307943945334999,0.10452066773068926,0.8249040696367149,0.07886010117084477,77,1.167166,1.4436809999999998,0.0799208135319217,0.11302514262228958,2-stretch-one-axis-or-two-axes,False
0.11489896881092448,0.07950358430606806,0.043046634251608595,0.10492150974088389,0.8266392894170463,0.07882877594321297,78,1.1593700000000005,1.4372530000000001,0.0873984684041364,0.1236001435573223,2-stretch-one-axis-or-two-axes,False
0.1152482999030518,0.08132112136874535,0.04302230226545636,0.10530433402715111,0.8285055626851585,0.0786259685148678,79,1.1516140000000021,1.4308770000000006,0.0949114786185362,0.13422514449677536,2-stretch-one-axis-or-two-axes,False
0.11559650675268332,0.08305719401058732,0.04301151771052695,0.10566642109326446,0.8304771948327704,0.0777906529688425,80,1.1439069999999987,1.424549999999999,0.102459844175122,0.14490014544064989,2-stretch-one-axis-or-two-axes,False
0.1159447063737548,0.08471491287929216,0.043007852127217014,0.10600762556686824,0.8326030210981381,0.07710956010627251,81,1.136242000000001,1.4182839999999999,0.1100435650738929,0.15562514638894498,2-stretch-one-axis-or-two-axes,False
0.11629255768396929,0.08629378138781647,0.04301655259085359,0.10631347817745321,0.8349445244925409,0.07768744532236554,82,1.1286060000000004,1.4120549999999996,0.1176626413148497,0.16640014734166153,2-stretch-one-axis-or-two-axes,False
0.11664089120608108,0.08779757723583224,0.04303154767505646,0.10660717099165193,0.8373371142313504,0.07752193069188583,83,1.1209960000000008,1.405881,0.1253170728979916,0.17722514829879843,2-stretch-one-axis-or-two-axes,False
0.116989357125279,0.08923879041111629,0.043052487177961535,0.10688030823285079,0.8398013955716741,0.07732351589165781,84,1.1133990000000007,1.3997450000000007,0.1330068598233194,0.188100149260357,2-stretch-one-axis-or-two-axes,False
0.11733872084609018,0.09059736620504782,0.0430843064589879,0.10713596872382926,0.8423401178658024,0.07713468972570688,85,1.1058530000000015,1.393651000000002,0.1407320020908321,0.1990251502263357,2-stretch-one-axis-or-two-axes,False
0.11768880299661254,0.091899884167103,0.04311747252183209,0.10737758987963764,0.8449054728581002,0.07674690955248945,86,1.0983180000000006,1.3876289999999987,0.1484924997005308,0.2100001511967361,2-stretch-one-axis-or-two-axes,False
0.11039837230413542,0.05318779808045694,0.04458768387970143,0.09809836047752414,0.8254849052383884,0.09067383042207887,87,1.2525429999999993,1.5165070000000007,0.0049874562318103,-0.004987367812274712,2-stretch-one-axis-or-two-axes,False
0.11020545815836598,0.055885535531145815,0.044729864279528325,0.0977409922921586,0.8296532226643817,0.09075947302519749,88,1.2482039999999994,1.514054999999999,0.009949956670395,-0.009949868251054816,2-stretch-one-axis-or-two-axes,False
0.11000860786450053,0.05853836739446596,0.04489712312237229,0.09736611625014045,0.8340376593773778,0.0911031712426899,89,1.243846,1.5116360000000002,0.0148874571068994,-0.014887368687624358,2-stretch-one-axis-or-two-axes,False
0.10980809089391344,0.06115263999723055,0.04509020560164977,0.0969756097560696,0.8386213000155186,0.0913788528658441,90,1.239472000000001,1.5092549999999996,0.0197999575412257,-0.019799869121983282,2-stretch-one-axis-or-two-axes,False
0.10960365382951218,0.06372190688828773,0.04530991682106314,0.09656847124595881,0.8434148406643679,0.09185817902980313,91,1.235081999999998,1.5069109999999988,0.0246874579733548,-0.02468736955413192,2-stretch-one-axis-or-two-axes,False
0.10939514684431696,0.06624489305222588,0.04555423592364038,0.0961434155822733,0.8484158297034855,0.09254358028749993,92,1.2306640000000013,1.5046010000000027,0.0295499584032799,-0.02954986998407,2-stretch-one-axis-or-two-axes,False
0.10918272654046017,0.06870617493982543,0.0457912263987308,0.09570045928301765,0.8536096681548699,0.0933824720177141,93,1.2262150000000016,1.5023090000000021,0.0343874588309982,-0.034387370411797624,2-stretch-one-axis-or-two-axes,False
0.10896683847568485,0.07112698671151954,0.04595612474250212,0.09524457007771135,0.8589752121906996,0.09432743984510786,94,1.2217269999999996,1.500064,0.0391999592565083,-0.03919987083731474,2-stretch-one-axis-or-two-axes,False
0.10874676193314149,0.07349046414243166,0.04644740105148508,0.09477532622871518,0.8645193842948449,0.09517647186430755,95,1.2172229999999993,1.4978639999999999,0.0439874596798096,-0.04398737126062141,2-stretch-one-axis-or-two-axes,False
0.10852350027977703,0.07580935913142108,0.04679383640195314,0.09428904778298501,0.870266716637147,0.09655005762046133,96,1.2126829999999993,1.4957060000000002,0.0487499601009015,-0.04874987168171768,2-stretch-one-axis-or-two-axes,False
0.10829664336645616,0.07807526460915358,0.04716222416224688,0.09378971421931047,0.8761893206841814,0.09796832932729048,97,1.2081209999999984,1.493601,0.0534874605197836,-0.05348737210060328,2-stretch-one-axis-or-two-axes,False
0.10806565637740372,0.08028991634113092,0.047553351045407394,0.09329603436009065,0.8820685535869704,0.09705092212720712,98,1.2035200000000006,1.4915390000000013,0.0581999609364558,-0.058199872517278484,2-stretch-one-axis-or-two-axes,False
0.10783141845286424,0.08244100874817979,0.04777550807551347,0.09278185306209447,0.8881653790028787,0.09707834718044056,99,1.1988609999999995,1.4894759999999998,0.062887461350918,-0.06288737293174318,2-stretch-one-axis-or-two-axes,False
0.10759245521736653,0.08454275983877726,0.048382471710444595,0.09224605501948477,0.894514956304454,0.09806181550289839,100,1.194172999999998,1.4875029999999976,0.0675499617631702,-0.06754987334399748,2-stretch-one-axis-or-two-axes,False
0.10735075977997183,0.08658612148863556,0.04884832751504223,0.0916981802210341,0.9010266441971971,0.0992182514732124,101,1.1894500000000008,1.4855860000000014,0.072187462173212,-0.07218737375404122,2-stretch-one-axis-or-two-axes,False
0.10710548752498274,0.08857462120894795,0.049319897087270276,0.0911352425114552,0.9077072772882744,0.10039641135470212,102,1.1846700000000006,1.4836890000000036,0.0767999625810438,-0.07679987416187456,2-stretch-one-axis-or-two-axes,False
0.10685684100308483,0.09050196371864487,0.04981070477518621,0.09055898787180275,0.9145427681506287,0.10158569225254865,103,1.1798620000000017,1.4818940000000005,0.081387462986665,-0.08138737456749723,2-stretch-one-axis-or-two-axes,False
0.10660429683942743,0.09237022649039581,0.05032198875494472,0.08996557488430089,0.9215511239834774,0.10279996869057494,104,1.1749860000000008,1.4801469999999997,0.0859499633900761,-0.08594987497090967,2-stretch-one-axis-or-two-axes,False
0.10634817287254147,0.09417547489110735,0.050853424564630524,0.08935469020072387,0.9287397643399601,0.10400693414576781,105,1.1700729999999988,1.4784480000000002,0.0904874637912769,-0.09048737537211154,2-stretch-one-axis-or-two-axes,False
0.10608888324236655,0.09591619700916798,0.051406274755696396,0.08872363782717407,0.9361189976844945,0.10530309711005532,106,1.1650929999999988,1.476801,0.0949999641902672,-0.09499987577110286,2-stretch-one-axis-or-two-axes,False
0.11077332336057201,0.051951785293316184,0.044354036590118495,0.09877500251902417,0.8210181224450597,0.08951479625095442,107,1.2526449999999993,1.5153549999999978,0.0050125446531625,0.005012633071916461,2-stretch-one-axis-or-two-axes,False
0.11095506397330071,0.05341025933808093,0.0442461785448594,0.09908929323477138,0.8207712205797317,0.08881192197221885,108,1.2483829999999996,1.5117349999999998,0.010050045098379,0.010050133517328308,2-stretch-one-axis-or-two-axes,False
0.11113308878392333,0.0548274760754144,0.04416717337035393,0.09938850144815041,0.8207391774224343,0.08812122644805258,109,1.244152999999999,1.508143999999998,0.0151125455459354,0.015112633964949884,2-stretch-one-axis-or-two-axes,False
0.11130718085616968,0.056205504782779865,0.04409151200127351,0.09967034556080358,0.8209167443039697,0.08734184726753194,110,1.2399319999999983,1.5045689999999983,0.0202000459957352,0.0202001344147823,2-stretch-one-axis-or-two-axes,False
0.1114780618840284,0.05753765831328694,0.04410211744184936,0.0999323863880499,0.8213578798086596,0.08728915686287181,111,1.2357429999999994,1.501021999999999,0.0253125464477587,0.025312634866825334,2-stretch-one-axis-or-two-axes,False
0.11164459381114027,0.05883056210561061,0.04410090588127795,0.10017939799829191,0.8219732776481048,0.0870123193249271,112,1.23156,1.497484,0.0304500469019989,0.030450135321078542,2-stretch-one-axis-or-two-axes,False
0.11180785201322908,0.06008215514307543,0.044118426415786866,0.10041026448042996,0.822794718113765,0.0868380778662274,113,1.2274000000000007,1.4939669999999996,0.0356125473584535,0.03561263577754248,2-stretch-one-axis-or-two-axes,False
0.11196694984249571,0.06129357991159184,0.044152920499912526,0.10062421831017423,0.8238060350573582,0.08678768819137433,114,1.2232480000000003,1.4904609999999998,0.040800047817121,0.04080013623621692,2-stretch-one-axis-or-two-axes,False
0.11212274973865827,0.06246650521262302,0.04420657838201936,0.10082516855687862,0.8249829109845302,0.0865877585073125,115,1.2191159999999996,1.4869719999999989,0.046012548278,0.04601263669710132,2-stretch-one-axis-or-two-axes,False
0.11227550372687845,0.06359561243298019,0.044278111593697364,0.10100809131875549,0.8263796237994521,0.08691516813898403,116,1.2150060000000007,1.4835420000000017,0.0512500487410913,0.051250137160196996,2-stretch-one-axis-or-two-axes,False
0.11242451472086516,0.06468951646001948,0.0443683534037975,0.10117822461880825,0.8279141863159505,0.08704241707494935,117,1.2109079999999999,1.4800829999999987,0.0565125492063934,0.056512637625502626,2-stretch-one-axis-or-two-axes,False
0.11256944423231377,0.06574414228407251,0.044476986030735924,0.10133351743426579,0.829607254099837,0.08713548500311392,118,1.2068109999999996,1.4766340000000016,0.0618000496739068,0.061800138093018986,2-stretch-one-axis-or-two-axes,False
0.11271152660857833,0.06676105159826713,0.044605228501536386,0.10147612024453394,0.8314495601927433,0.08734330081019348,119,1.2027259999999984,1.4732000000000003,0.0671125501436308,0.06711263856274552,2-stretch-one-axis-or-two-axes,False
0.11284999010726986,0.0677413422932106,0.0447541918414518,0.10160544294816055,0.83343214119618,0.08752613511374081,120,1.1986559999999993,1.469771999999999,0.0724500506155659,0.07245013903468278,2-stretch-one-axis-or-two-axes,False
0.11298534254565042,0.06868091243656,0.04492120748955225,0.10172328066887426,0.8355483575372238,0.08772593605032875,121,1.194611,1.4663589999999989,0.0778125510897116,0.07781263950883033,2-stretch-one-axis-or-two-axes,False
0.11311737698264492,0.06958386904942448,0.045108660898132286,0.10183038347611469,0.8377758209821257,0.08783079709939436,122,1.19056,1.4629520000000014,0.0832000515660683,0.0832001399851886,2-stretch-one-axis-or-two-axes,False
0.11324592336352332,0.07045081481571491,0.04531655466721582,0.10192739118065552,0.840095585512676,0.08762227384123052,123,1.1865120000000005,1.459550000000001,0.0886125520446353,0.08861264046375705,2-stretch-one-axis-or-two-axes,False
0.11337149506603635,0.07129275443201956,0.04554422606251956,0.10200943020709917,0.8425863908464717,0.08810294248096422,124,1.1824920000000003,1.4561699999999984,0.0940500525254133,0.09405014094453634,2-stretch-one-axis-or-two-axes,False
